player,club,position,pos_bucket,appearances,minutes,mins_per_app,availability,value_index_v0,value_score_v0,goals_per90,assists_per90,shots_per90,shots_on_target_per90,big_chances_missed_per90,hit_woodwork_per90,offsides_per90,touches_per90,passes_per90,passes_completed_per90,crosses_per90,successful_crosses_per90,fouls_per90,through_balls_per90,carries_per90,progressive_carries_per90,carries_ended_with_goal_per90,carries_ended_with_assist_per90,carries_ended_with_shot_per90,carries_ended_with_chance_per90,possession_won_per90,dispossessed_per90,clearances_per90,interceptions_per90,blocks_per90,tackles_per90,ground_duels_per90,gduels_won_per90,aerial_duels_per90,aduels_won_per90,goals_conceded_per90,xgot_conceded_per90,own_goals_per90,yellow_cards_per90,red_cards_per90,saves_per90,penalties_saved_per90,clearances_off_line_per90,punches_per90,high_claims_per90,goals_prevented_per90,aduels_won_z,aduels_won_pctile,aerial_duels_z,aerial_duels_pctile,assists_per90_z,assists_per90_pctile,blocks_per90_z,blocks_per90_pctile,carries_ended_with_shot_per90_z,carries_ended_with_shot_per90_pctile,carries_per90_z,carries_per90_pctile,clearances_per90_z,clearances_per90_pctile,crosses_pct_z,crosses_pct_pctile,dispossessed_per90_z,dispossessed_per90_pctile,gduels_pct_z,gduels_pct_pctile,gduels_won_z,gduels_won_pctile,goals_conceded_per90_z,goals_conceded_per90_pctile,goals_per90_z,goals_per90_pctile,goals_prevented_z,goals_prevented_pctile,high_claims_per90_z,high_claims_per90_pctile,interceptions_per90_z,interceptions_per90_pctile,passes_completed_z,passes_completed_pctile,passes_per90_z,passes_per90_pctile,progressive_carries_per90_z,progressive_carries_per90_pctile,punches_per90_z,punches_per90_pctile,saves_pct_z,saves_pct_pctile,shots_on_target_per90_z,shots_on_target_per90_pctile,shots_per90_z,shots_per90_pctile,successful_crosses_per90_z,successful_crosses_per90_pctile,tackles_per90_z,tackles_per90_pctile,through_balls_per90_z,through_balls_per90_pctile,xgot_conceded_per90_z,xgot_conceded_per90_pctile
Philip Billing,Bournemouth,MID,CM,10,176,17.6,176,4.957595910640937,-0.5135502718559147,0.0,0.0,2.5568181818181817,0.0,0.0,0.0,0.0,79.26136363636364,0.0,0.0,0.0,0.0,1.5340909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0454545454545454,1.0227272727272727,0.0,0.0,7.159090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7389200921886285,0.1965065502183406,-0.8325889001798349,0.1943231441048035,-0.7296935892400636,0.25327510917030566,-0.6185338274819643,0.22489082969432314,-0.5392877079963414,0.2576419213973799,-0.895263962464219,0.1943231441048035,-0.08100552233865346,0.5633187772925764,-0.7517580635012817,0.259825327510917,0.556822169117073,0.8908296943231441,-1.2238357679628047,0.1943231441048035,-0.9718844335128785,0.1943231441048035,-0.06608186004550896,0.5,-0.6924034164344611,0.2052401746724891,0.06608186004550895,0.5043668122270742,-0.06608186004550899,0.5,-0.7478670528803572,0.1943231441048035,-0.9488968908190677,0.1943231441048035,-0.8916623198539295,0.1943231441048035,-0.8715717698906819,0.1943231441048035,0.0,0.5021834061135371,-0.06608186004550898,0.5,-0.6249663334052545,0.2096069868995633,0.7864269384475971,0.8471615720524017,-0.5921232566329494,0.259825327510917,0.3420259661476746,0.9781659388646288,-0.5285943279565468,0.2423580786026201,-0.06608186004550899,0.5
Remy Rees-Dottin,Bournemouth,FWD,UNK,1,1,1.0,1,4.037761406718243,-0.535597624785785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4010982023684881,0.36259541984732824,-0.44259798226553637,0.36259541984732824,-0.39637173797993125,0.3969465648854962,-0.36898366228378304,0.37404580152671757,-0.3632509172556657,0.3931297709923664,-0.5272541070703811,0.36259541984732824,-0.6812979861634592,0.061068702290076333,-0.5166748410695049,0.37786259541984735,-0.5101127851501053,0.22137404580152673,-0.6115702999243311,0.36259541984732824,-0.5492863896542105,0.36259541984732824,-0.46885684152611423,0.4083969465648855,-0.6698763395782574,0.29770992366412213,-0.24352991246110436,0.44656488549618323,-0.49381736800946396,0.3549618320610687,-0.4797634671164827,0.36259541984732824,-0.5414463040541965,0.36259541984732824,-0.5458253021458807,0.36259541984732824,-0.5226789873178924,0.36259541984732824,-0.24756119558193856,0.3931297709923664,-0.4828377966129821,0.4083969465648855,-0.42894379876796346,0.36259541984732824,-0.3044667350042681,0.1984732824427481,-0.344242186832596,0.37786259541984735,-0.23163386546389123,0.15267175572519084,-0.3842867341007713,0.3931297709923664,-0.4719422647318057,0.4083969465648855
Ryan Christie,Bournemouth,MID,CM,29,2131,73.48275862068965,2131,32.46425311296617,0.14575200118818168,0.08446738620366025,0.12670107930549038,1.3937118723603943,0.04223369310183012,0.0,0.08446738620366025,0.04223369310183012,62.12576255279212,26.184889723134678,21.919286719849836,1.7315814171750352,0.337869544814641,1.8160488033786955,0.04223369310183012,5.828249648052558,3.1675269826372596,0.0,0.0,0.0,0.1689347724073205,2.745190051618958,1.0558423275457531,2.069450961989676,0.7179727827311122,0.4223369310183013,2.2806194274988267,5.068043172219615,2.998592210229939,0.9291412482402628,0.6335053965274519,0.0,0.0,0.0,0.38010323791647116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12015107301068138,0.6244541484716157,-0.31722056511336383,0.5021834061135371,0.21796934774855775,0.6899563318777293,0.3919356565284532,0.7947598253275109,-0.5392877079963414,0.2576419213973799,-0.24534087657793688,0.48034934497816595,0.4173402518433406,0.868995633187773,0.5296159338324995,0.7096069868995634,-0.16283766265634228,0.4890829694323144,1.0578318270344982,0.8864628820960698,0.35511161993739787,0.6550218340611353,-0.06608186004550896,0.5,-0.22604693375722412,0.5240174672489083,0.06608186004550895,0.5043668122270742,-0.06608186004550899,0.5,0.22504777716984106,0.6943231441048034,0.03965832223403407,0.5458515283842795,-0.07157611003365007,0.5458515283842795,-0.2127711316788046,0.4759825327510917,0.0,0.5021834061135371,-0.06608186004550898,0.5,-0.5402948617488825,0.4410480349344978,-0.13251704909610232,0.4978165938864629,0.5534457901855993,0.8253275109170306,-0.06413880461123805,0.62882096069869,-0.35172683507335506,0.5327510917030568,-0.06608186004550899,0.5
Tyler Adams,Bournemouth,MID,CM,28,1965,70.17857142857143,1965,40.98666363269471,0.3500241737805302,0.0,0.13740458015267176,0.4122137404580153,0.4122137404580153,0.0916030534351145,0.0,0.0,63.80152671755725,26.83969465648855,22.625954198473284,0.8702290076335878,0.13740458015267176,2.0610687022900764,0.366412213740458,14.335877862595419,8.106870229007633,0.04580152671755725,0.0,0.732824427480916,0.5038167938931297,3.66412213740458,0.549618320610687,1.6946564885496183,0.366412213740458,0.22900763358778625,3.801526717557252,12.229007633587786,5.908396946564886,1.6030534351145038,0.4580152671755725,0.0,0.0,0.0,0.32061068702290074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3264074127366638,0.5262008733624454,-0.012684730755903656,0.5895196506550219,0.29802636939746935,0.7117903930131004,-0.07061767724629008,0.6506550218340611,1.3875135606894495,0.9082969432314411,0.7033665942175962,0.7903930131004366,0.23890037898899152,0.7729257641921398,0.2733411343657432,0.6266375545851528,-0.5309708334860203,0.2314410480349345,0.6324361737299163,0.5764192139737991,1.4391365650094545,0.9213973799126638,-0.06608186004550896,0.5,-0.6924034164344611,0.2052401746724891,0.06608186004550895,0.5043668122270742,-0.06608186004550899,0.5,-0.25134701029105083,0.5414847161572053,-0.007959944290681814,0.537117903930131,-0.051068233099902466,0.5502183406113537,0.8145421322312746,0.8209606986899564,0.0,0.5021834061135371,-0.06608186004550898,0.5,0.20145308384541238,0.7379912663755459,-0.9079765232326737,0.14847161572052403,-0.12624393625693273,0.6506550218340611,0.06248670978257389,0.8951965065502183,1.005877437271267,0.9039301310043668,-0.06608186004550899,0.5
Zain Silcott-Duberry,Bournemouth,FWD,UNK,1,1,1.0,1,4.037761406718243,-0.535597624785785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4010982023684881,0.36259541984732824,-0.44259798226553637,0.36259541984732824,-0.39637173797993125,0.3969465648854962,-0.36898366228378304,0.37404580152671757,-0.3632509172556657,0.3931297709923664,-0.5272541070703811,0.36259541984732824,-0.6812979861634592,0.061068702290076333,-0.5166748410695049,0.37786259541984735,-0.5101127851501053,0.22137404580152673,-0.6115702999243311,0.36259541984732824,-0.5492863896542105,0.36259541984732824,-0.46885684152611423,0.4083969465648855,-0.6698763395782574,0.29770992366412213,-0.24352991246110436,0.44656488549618323,-0.49381736800946396,0.3549618320610687,-0.4797634671164827,0.36259541984732824,-0.5414463040541965,0.36259541984732824,-0.5458253021458807,0.36259541984732824,-0.5226789873178924,0.36259541984732824,-0.24756119558193856,0.3931297709923664,-0.4828377966129821,0.4083969465648855,-0.42894379876796346,0.36259541984732824,-0.3044667350042681,0.1984732824427481,-0.344242186832596,0.37786259541984735,9.704144787286488,1.0,-0.3842867341007713,0.3931297709923664,-0.4719422647318057,0.4083969465648855
Ben Mee,Brentford,DEF,CB,7,181,25.857142857142858,181,6.647580248570911,-0.4730433317646278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11602209944752,0.0,0.0,0.0,0.0,2.4861878453038675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4806629834254146,0.0,0.0,0.994475138121547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994475138121547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7173435835186099,0.21287128712871287,-0.7758823441441719,0.21287128712871287,-0.49351606899092265,0.3589108910891089,-0.5674040204971674,0.25,-0.5062792784393948,0.2871287128712871,-0.7742043263868419,0.21287128712871287,-0.09959712863882472,0.5544554455445545,-0.7500254325614735,0.2623762376237624,-0.1284968812544475,0.15841584158415842,-1.1241151999958918,0.21287128712871287,-0.9105713511733391,0.21287128712871287,0.0,0.5024752475247525,-0.4644905565893775,0.32673267326732675,0.0,0.5024752475247525,0.0,0.5024752475247525,-0.7650676039453831,0.21287128712871287,-0.8534767262311341,0.21287128712871287,-0.7984036607251784,0.21287128712871287,-0.741653181451336,0.21287128712871287,0.0,0.5024752475247525,0.0,0.5024752475247525,-0.5541908473815665,0.22524752475247525,-0.533948128147478,0.08168316831683169,-0.571354594972763,0.2623762376237624,-0.20246177118930375,0.20297029702970298,-0.5824942621847187,0.27722772277227725,0.0,0.5024752475247525
Bryan Mbeumo,Brentford,MID,CM,38,3415,89.86842105263158,3415,26.54536801056708,0.0038832756213148245,0.527086383601757,0.18448023426061494,2.240117130307467,0.6061493411420205,0.23718887262079064,0.02635431918008785,0.28989751098096633,50.46852122986823,15.759882869692532,13.282576866764275,1.4758418740849195,0.34260614934114203,0.6588579795021962,0.1054172767203514,8.433382137628112,5.060029282576867,0.0527086383601757,0.1054172767203514,0.6588579795021962,0.3162518301610542,1.8448023426061493,1.2386530014641288,1.3440702781844802,0.07906295754026355,0.0,1.2913616398243046,5.587115666178624,2.8726207906295755,0.7906295754026355,0.2635431918008785,0.0,0.0,0.0,0.07906295754026355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3264074127366638,0.5262008733624454,-0.12981389781646527,0.5633187772925764,0.6501295470273123,0.7903930131004366,-0.6185338274819643,0.22489082969432314,1.19303499193392,0.8864628820960698,0.04516413762187497,0.5895196506550219,0.07198607465614361,0.6768558951965066,0.7218220334325667,0.7729257641921398,-0.02989518634325343,0.5676855895196506,0.7484531700857114,0.6724890829694323,1.0653348598121937,0.8449781659388647,-0.06608186004550896,0.5,2.2177156599497034,0.982532751091703,0.06608186004550895,0.5043668122270742,-0.06608186004550899,0.5,-0.6407299499863616,0.3930131004366812,0.01108736231920454,0.5414847161572053,-0.3980775560273791,0.4279475982532751,0.18084247598795555,0.6419213973799127,0.0,0.5021834061135371,-0.06608186004550898,0.5,0.590261438276668,0.8471615720524017,0.5362086009078326,0.7947598253275109,0.5695055612299443,0.834061135371179,-0.14650100844258318,0.27510917030567683,-0.08712477910257108,0.6768558951965066,-0.06608186004550899,0.5
Christian Nørgaard,Brentford,MID,CM,34,2829,83.20588235294117,2829,23.72095994951251,-0.0638144689995741,0.15906680805938495,0.0,1.2407211028632026,0.38176033934252385,0.19088016967126192,0.031813361611876985,0.031813361611876985,59.90455991516437,10.498409331919406,9.512195121951219,0.12725344644750794,0.0,1.3997879109225875,0.06362672322375397,2.926829268292683,1.4316012725344645,0.031813361611876985,0.031813361611876985,0.12725344644750794,0.22269353128313893,0.9225874867444327,0.6362672322375398,2.036055143160127,0.22269353128313893,0.06362672322375397,2.513255567338282,2.576882290562036,1.0498409331919407,1.2089077412513256,0.5090137857900318,0.0,0.0,0.0,0.2545068928950159,0.031813361611876985,0.0,0.0,0.0,0.0,0.0,0.0,-0.0788998050654849,0.6353711790393013,0.05759276948043331,0.631004366812227,-0.7296935892400636,0.25327510917030566,-0.4663026171301651,0.47161572052401746,-0.2047026520607123,0.6506550218340611,-0.5688857143144213,0.4017467248908297,0.40144048253480336,0.8646288209606987,-0.7517580635012817,0.259825327510917,-0.4679585342881565,0.27074235807860264,0.36172984889972787,0.45414847161572053,-0.35511161993739787,0.42358078602620086,-0.06608186004550896,0.5,0.1858271107705514,0.6943231441048034,0.06608186004550895,0.5043668122270742,-0.06608186004550899,0.5,-0.4460981775791947,0.4497816593886463,-0.3793824231834657,0.45414847161572053,-0.5628619770154051,0.40611353711790393,-0.5738190318144336,0.40611353711790393,0.0,0.5021834061135371,-0.06608186004550898,0.5,0.14039912194884485,0.7117903930131004,-0.2533915956753123,0.45414847161572053,-0.5921232566329494,0.259825327510917,-0.04477031905901862,0.6812227074235808,-0.26213647901057174,0.6069868995633187,-0.06608186004550899,0.5
Ethan Pinnock,Brentford,DEF,CB,22,1913,86.95454545454545,1913,41.793493458296375,0.3693629372684464,0.09409304756926294,0.0,0.47046523784631467,1.505488761108207,0.04704652378463147,0.09409304756926294,0.0,64.45373758494512,16.04286461055933,11.47935180345008,0.0,0.0,0.37637219027705177,0.18818609513852588,5.927861996863565,2.916884474647151,0.04704652378463147,0.0,0.705697856769472,0.18818609513852588,3.1521170935703084,0.18818609513852588,6.539466806063774,0.04704652378463147,0.09409304756926294,1.6466283324621014,6.868792472556194,3.575535807631992,4.939884997386304,1.9759539989545216,0.0,0.0,0.04704652378463147,0.09409304756926294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257295705234763,0.849009900990099,1.4428670854497185,0.8886138613861386,-0.49351606899092265,0.3589108910891089,-0.339456287488754,0.5396039603960396,1.6162556829968862,0.9455445544554455,-0.14494177105447556,0.5346534653465347,0.24701500944372412,0.9257425742574258,-0.7500254325614735,0.2623762376237624,-0.0987449791767174,0.4504950495049505,0.8643836313878817,0.7475247524752475,0.6550117357583557,0.7400990099009901,0.0,0.5024752475247525,0.7195370984325535,0.8910891089108911,0.0,0.5024752475247525,0.0,0.5024752475247525,-0.6958933755859258,0.4306930693069307,-0.4156159459571715,0.4603960396039604,-0.32271917568500225,0.504950495049505,-0.18440581879314438,0.5247524752475248,0.0,0.5024752475247525,0.0,0.5024752475247525,2.5452176867328022,0.9752475247524752,-0.118955914440595,0.5445544554455446,-0.571354594972763,0.2623762376237624,-0.10048821359053521,0.5148514851485149,0.6438417722592004,0.8217821782178217,0.0,0.5024752475247525
Fábio Carvalho,Brentford,FWD,UNK,19,446,23.473684210526315,446,69.18097610859047,1.025808736242822,0.40358744394618834,0.20179372197309417,2.42152466367713,0.0,0.40358744394618834,0.20179372197309417,0.20179372197309417,53.87892376681614,0.0,0.0,0.0,0.0,1.0089686098654709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6143497757847534,0.40358744394618834,0.0,0.0,2.623318385650224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20179372197309417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4010982023684881,0.36259541984732824,-0.44259798226553637,0.36259541984732824,1.7672751804417692,0.9389312977099237,-0.36898366228378304,0.37404580152671757,-0.3632509172556657,0.3931297709923664,-0.5272541070703811,0.36259541984732824,-0.4301854976408859,0.183206106870229,-0.5166748410695049,0.37786259541984735,0.09748505597602566,0.6564885496183206,-0.6115702999243311,0.36259541984732824,-0.5492863896542105,0.36259541984732824,-0.46885684152611423,0.4083969465648855,0.9958259779048931,0.8244274809160306,-0.24352991246110436,0.44656488549618323,-0.49381736800946396,0.3549618320610687,-0.4797634671164827,0.36259541984732824,-0.5414463040541965,0.36259541984732824,-0.5458253021458807,0.36259541984732824,-0.5226789873178924,0.36259541984732824,-0.24756119558193856,0.3931297709923664,-0.4828377966129821,0.4083969465648855,-0.42894379876796346,0.36259541984732824,-0.007302119080258502,0.6641221374045801,-0.344242186832596,0.37786259541984735,0.05797403248623189,0.9236641221374046,-0.3842867341007713,0.3931297709923664,-0.4719422647318057,0.4083969465648855
Frank Onyeka,Brentford,MID,CM,2,23,11.5,23,0.0,-0.8825600232917439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.04347826086956,0.0,0.0,0.0,0.0,7.826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9130434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7389200921886285,0.1965065502183406,-0.8325889001798349,0.1943231441048035,-0.7296935892400636,0.25327510917030566,-0.6185338274819643,0.22489082969432314,-0.5392877079963414,0.2576419213973799,-0.895263962464219,0.1943231441048035,-0.5679265882633804,0.06550218340611354,-0.7517580635012817,0.259825327510917,1.9149589350974263,0.9694323144104804,-1.2238357679628047,0.1943231441048035,-0.9718844335128785,0.1943231441048035,-0.06608186004550896,0.5,-0.6924034164344611,0.2052401746724891,0.06608186004550895,0.5043668122270742,-0.06608186004550899,0.5,-0.7478670528803572,0.1943231441048035,-0.9488968908190677,0.1943231441048035,-0.8916623198539295,0.1943231441048035,-0.8715717698906819,0.1943231441048035,0.0,0.5021834061135371,-0.06608186004550898,0.5,-0.6249663334052545,0.2096069868995633,-1.2336572759691802,0.05021834061135371,-0.5921232566329494,0.259825327510917,-0.2540153408282919,0.04148471615720524,-0.5285943279565468,0.2423580786026201,-0.06608186004550899,0.5
Gustavo Nunes,Brentford,FWD,UNK,3,11,3.6666666666666665,11,4.065575312748855,-0.5349309581191183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,0.0,0.0,24.545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4010982023684881,0.36259541984732824,-0.44259798226553637,0.36259541984732824,-0.39637173797993125,0.3969465648854962,-0.36898366228378304,0.37404580152671757,-0.3632509172556657,0.3931297709923664,-0.5272541070703811,0.36259541984732824,9.500172003024508,1.0,-0.5166748410695049,0.37786259541984735,-0.5101127851501053,0.22137404580152673,-0.6115702999243311,0.36259541984732824,-0.5492863896542105,0.36259541984732824,-0.46885684152611423,0.4083969465648855,-0.6698763395782574,0.29770992366412213,-0.24352991246110436,0.44656488549618323,-0.49381736800946396,0.3549618320610687,-0.4797634671164827,0.36259541984732824,-0.5414463040541965,0.36259541984732824,-0.5458253021458807,0.36259541984732824,-0.5226789873178924,0.36259541984732824,-0.24756119558193856,0.3931297709923664,-0.4828377966129821,0.4083969465648855,-0.42894379876796346,0.36259541984732824,-0.3044667350042681,0.1984732824427481,-0.344242186832596,0.37786259541984735,2.4781239489225757,0.9847328244274809,-0.3842867341007713,0.3931297709923664,-0.4719422647318057,0.4083969465648855
Hákon Valdimarsson,Brentford,GKP,UNK,2,144,72.0,144,4.435500262955984,-0.5260642914524516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.625,1.25,0.0,-0.4010982023684881,0.36259541984732824,-0.44259798226553637,0.36259541984732824,-0.39637173797993125,0.3969465648854962,-0.36898366228378304,0.37404580152671757,-0.3632509172556657,0.3931297709923664,-0.5272541070703811,0.36259541984732824,0.48532878343099545,0.9465648854961832,-0.5166748410695049,0.37786259541984735,-0.5101127851501053,0.22137404580152673,-0.6115702999243311,0.36259541984732824,-0.5492863896542105,0.36259541984732824,-0.46885684152611423,0.4083969465648855,-0.6698763395782574,0.29770992366412213,-0.24352991246110436,0.44656488549618323,1.4334151963637058,0.9198473282442748,-0.4797634671164827,0.36259541984732824,-0.5414463040541965,0.36259541984732824,-0.5458253021458807,0.36259541984732824,-0.5226789873178924,0.36259541984732824,0.5783811864652464,0.8931297709923665,-0.4828377966129821,0.4083969465648855,-0.42894379876796346,0.36259541984732824,-0.3044667350042681,0.1984732824427481,-0.344242186832596,0.37786259541984735,-0.23163386546389123,0.15267175572519084,-0.3842867341007713,0.3931297709923664,-0.4719422647318057,0.4083969465648855
Igor Thiago,Brentford,FWD,UNK,8,168,21.0,168,4.5022536374294475,-0.5244642914524517,0.0,0.0,1.0714285714285714,0.0,0.0,0.0,0.5357142857142857,49.82142857142857,0.0,0.0,0.0,0.0,1.6071428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6071428571428572,0.0,0.0,2.6785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4010982023684881,0.36259541984732824,-0.44259798226553637,0.36259541984732824,-0.39637173797993125,0.3969465648854962,-0.36898366228378304,0.37404580152671757,-0.3632509172556657,0.3931297709923664,-0.5272541070703811,0.36259541984732824,0.3186678163460734,0.8854961832061069,-0.5166748410695049,0.37786259541984735,-0.5101127851501053,0.22137404580152673,-0.6115702999243311,0.36259541984732824,-0.5492863896542105,0.36259541984732824,-0.46885684152611423,0.4083969465648855,-0.6698763395782574,0.29770992366412213,-0.24352991246110436,0.44656488549618323,-0.49381736800946396,0.3549618320610687,-0.4797634671164827,0.36259541984732824,-0.5414463040541965,0.36259541984732824,-0.5458253021458807,0.36259541984732824,-0.5226789873178924,0.36259541984732824,-0.24756119558193856,0.3931297709923664,-0.4828377966129821,0.4083969465648855,-0.42894379876796346,0.36259541984732824,-0.1729831847045575,0.42748091603053434,-0.344242186832596,0.37786259541984735,0.06407383253463192,0.9389312977099237,-0.3842867341007713,0.3931297709923664,-0.4719422647318057,0.4083969465648855
Jayden Meghoma,Brentford,DEF,CB,1,4,4.0,4,3.4127142901048506,-0.5505792702002642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7173435835186099,0.21287128712871287,-0.7758823441441719,0.21287128712871287,-0.49351606899092265,0.3589108910891089,-0.5674040204971674,0.25,-0.5062792784393948,0.2871287128712871,-0.7742043263868419,0.21287128712871287,-0.49401275925264293,0.039603960396039604,-0.7500254325614735,0.2623762376237624,-0.1284968812544475,0.15841584158415842,-1.1241151999958918,0.21287128712871287,-0.9105713511733391,0.21287128712871287,0.0,0.5024752475247525,-0.4644905565893775,0.32673267326732675,0.0,0.5024752475247525,0.0,0.5024752475247525,-0.7650676039453831,0.21287128712871287,-0.8534767262311341,0.21287128712871287,-0.7984036607251784,0.21287128712871287,-0.741653181451336,0.21287128712871287,0.0,0.5024752475247525,0.0,0.5024752475247525,-0.5541908473815665,0.22524752475247525,-0.533948128147478,0.08168316831683169,-0.571354594972763,0.2623762376237624,-0.3579623018281593,0.04950495049504951,-0.5824942621847187,0.27722772277227725,0.0,0.5024752475247525
Keane Lewis-Potter,Brentford,MID,CM,38,3101,81.60526315789474,3101,37.400566474148114,0.2640696359173512,0.029022895840051598,0.08706868752015479,0.8126410835214447,0.058045791680103195,0.11609158336020639,0.029022895840051598,0.11609158336020639,49.71622057400838,22.260561109319575,18.458561754272814,1.1028700419219606,0.29022895840051594,0.5224121251209287,0.029022895840051598,5.195098355369236,2.641083521444695,0.0,0.0,0.11609158336020639,0.058045791680103195,2.147694292163818,0.5804579168010319,1.9155111254434054,0.9287326668816511,0.34827475008061914,1.4221218961625282,4.150274105127378,2.292808771364076,1.3930990003224766,0.7545952918413416,0.0,0.0,0.0,0.20316027088036118,0.0,0.0,0.0,0.029022895840051598,0.0,0.0,0.0,0.3336128743864799,0.7445414847161572,0.2918511036015565,0.7096069868995634,-0.07846181925529994,0.5982532751091703,0.2147369124443303,0.7685589519650655,-0.23405032546106413,0.6462882096069869,-0.31594520323218905,0.462882096069869,0.3440494036394942,0.8253275109170306,0.9140281330326339,0.8493449781659389,-0.5085438482440604,0.24890829694323144,0.9031424985601049,0.8100436681222707,0.5046323020163023,0.6943231441048034,-0.06608186004550896,0.5,-0.5321638703871873,0.4148471615720524,0.06608186004550895,0.5043668122270742,-0.06608186004550899,0.5,0.5106455349145309,0.777292576419214,0.26251180956970444,0.6091703056768559,-0.19448240496257244,0.4978165938864629,-0.3222638968919269,0.45414847161572053,0.0,0.5021834061135371,-0.06608186004550898,0.5,-0.5085942559465452,0.4672489082969432,-0.5916079364886333,0.30131004366812225,0.3919172298110715,0.7816593886462883,-0.13561435885563944,0.34497816593886466,-0.4070513975037633,0.4890829694323144,-0.06608186004550899,0.5
